epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-05,51,CE,Fortaleza,2304400,city,8509,318.7677,311,608,55,0.0715,2669342,False,False
19,2020-05-05,47,CE,Fortim,2304459,city,1,6.06796,0,0,0,0.0,16480,False,False
19,2020-05-05,9,CE,Frecheirinha,2304509,city,2,14.21262,0,0,0,0.0,14072,False,False
19,2020-05-05,7,CE,General Sampaio,2304608,city,2,26.25361,0,0,0,0.0,7618,False,False
19,2020-05-05,23,CE,Graça,2304657,city,7,48.61449,0,0,0,0.0,14399,False,False
19,2020-05-05,21,CE,Granja,2304707,city,7,12.78586,0,0,0,0.0,54748,False,False
19,2020-05-05,18,CE,Groaíras,2304905,city,8,72.28045,0,0,0,0.0,11068,False,False
19,2020-05-05,19,CE,Guaiúba,2304954,city,17,65.22406,1,0,0,0.0,26064,False,False
19,2020-05-05,30,CE,Guaraciaba do Norte,2305001,city,5,12.30254,0,0,0,0.0,40642,False,False
19,2020-05-05,6,CE,Guaramiranga,2305100,city,5,96.28346,1,0,0,0.0,5193,False,False
19,2020-05-05,17,CE,Hidrolândia,2305209,city,3,15.01652,1,0,0,0.0,19978,False,False
19,2020-05-05,32,CE,Horizonte,2305233,city,76,112.86514,7,2,0,0.0263,67337,False,False
19,2020-05-05,19,CE,Ibaretama,2305266,city,1,7.48895,0,1,0,1.0,13353,False,False
19,2020-05-05,6,CE,Ibiapina,2305308,city,1,4.00048,0,0,0,0.0,24997,False,False
19,2020-05-05,17,CE,Ibicuitinga,2305332,city,11,87.82435,0,1,0,0.0909,12525,False,False
19,2020-05-05,28,CE,Icapuí,2305357,city,8,40.13244,0,0,0,0.0,19934,False,False
19,2020-05-05,34,CE,Icó,2305407,city,6,8.82119,0,0,0,0.0,68018,False,False
19,2020-05-05,31,CE,Iguatu,2305506,city,36,35.12264,3,6,0,0.1667,102498,False,False
19,2020-05-05,48,CE,Importados/Indefinidos,,city,90,,1,2,0,0.0222,,False,False
19,2020-05-05,26,CE,Independência,2305605,city,4,15.28001,0,1,0,0.25,26178,False,False
19,2020-05-05,33,CE,Ipaporanga,2305654,city,4,34.50358,0,0,0,0.0,11593,False,False
19,2020-05-05,14,CE,Ipaumirim,2305704,city,2,16.0475,0,0,0,0.0,12463,False,False
19,2020-05-05,9,CE,Ipu,2305803,city,4,9.53198,1,0,0,0.0,41964,False,False
19,2020-05-05,31,CE,Ipueiras,2305902,city,6,15.7208,0,1,0,0.1667,38166,False,False
19,2020-05-05,13,CE,Iracema,2306009,city,4,27.9779,0,0,0,0.0,14297,False,False
19,2020-05-05,10,CE,Irauçuba,2306108,city,2,8.27952,0,0,0,0.0,24156,False,False
19,2020-05-05,28,CE,Itaiçaba,2306207,city,1,12.77629,0,0,0,0.0,7827,False,False
19,2020-05-05,38,CE,Itaitinga,2306256,city,76,200.10532,8,6,2,0.0789,37980,False,False
19,2020-05-05,34,CE,Itapajé,2306306,city,2,3.79687,0,0,0,0.0,52675,False,False
19,2020-05-05,34,CE,Itapipoca,2306405,city,89,68.80131,2,5,0,0.0562,129358,False,False
19,2020-05-05,19,CE,Itapiúna,2306504,city,7,34.34403,0,1,0,0.1429,20382,False,False
19,2020-05-05,25,CE,Itarema,2306553,city,8,19.12686,0,0,0,0.0,41826,False,False
19,2020-05-05,14,CE,Itatira,2306603,city,8,36.95662,0,1,0,0.125,21647,False,False
19,2020-05-05,16,CE,Jaguaretama,2306702,city,7,38.54201,0,0,0,0.0,18162,False,False
19,2020-05-05,10,CE,Jaguaribara,2306801,city,10,87.7116,1,0,0,0.0,11401,False,False
19,2020-05-05,34,CE,Jaguaribe,2306900,city,14,40.36676,0,2,0,0.1429,34682,False,False
19,2020-05-05,18,CE,Jaguaruana,2307007,city,7,20.76843,1,1,1,0.1429,33705,False,False
19,2020-05-05,17,CE,Jardim,2307106,city,1,3.67999,0,0,0,0.0,27174,False,False
19,2020-05-05,47,CE,Juazeiro do Norte,2307304,city,21,7.65845,1,1,0,0.0476,274207,False,False
19,2020-05-05,21,CE,Jucás,2307403,city,4,16.1076,0,0,0,0.0,24833,False,False
19,2020-05-05,30,CE,Lavras da Mangabeira,2307502,city,5,15.86899,0,1,1,0.2,31508,False,False
19,2020-05-05,31,CE,Limoeiro do Norte,2307601,city,25,41.98858,1,2,0,0.08,59540,False,False
19,2020-05-05,8,CE,Madalena,2307635,city,3,15.23539,0,0,0,0.0,19691,False,False
19,2020-05-05,38,CE,Maracanaú,2307650,city,237,103.99937,17,28,8,0.1181,227886,False,False
19,2020-05-05,40,CE,Maranguape,2307700,city,111,86.06119,1,13,2,0.1171,128978,False,False
19,2020-05-05,11,CE,Marco,2307809,city,2,7.30967,0,0,0,0.0,27361,False,False
19,2020-05-05,10,CE,Martinópole,2307908,city,0,,0,0,0,0.0,11233,False,False
19,2020-05-05,21,CE,Massapê,2308005,city,14,36.14116,2,1,0,0.0714,38737,False,False
19,2020-05-05,43,CE,Mauriti,2308104,city,4,8.33994,0,1,0,0.25,47962,False,False
19,2020-05-05,7,CE,Meruoca,2308203,city,2,13.28286,0,0,0,0.0,15057,False,False
19,2020-05-05,17,CE,Milagres,2308302,city,2,7.26956,0,0,0,0.0,27512,False,False
19,2020-05-05,6,CE,Milhã,2308351,city,3,22.80502,1,0,0,0.0,13155,False,False
19,2020-05-05,10,CE,Miraíma,2308377,city,1,7.23694,0,1,0,1.0,13818,False,False
19,2020-05-05,9,CE,Missão Velha,2308401,city,2,5.65083,0,0,0,0.0,35393,False,False
19,2020-05-05,28,CE,Mombaça,2308500,city,11,25.11588,0,1,0,0.0909,43797,False,False
19,2020-05-05,6,CE,Monsenhor Tabosa,2308609,city,5,29.01242,0,1,0,0.2,17234,False,False
19,2020-05-05,11,CE,Morada Nova,2308708,city,10,16.1577,1,0,0,0.0,61890,False,False
19,2020-05-05,3,CE,Moraújo,2308807,city,1,11.46263,0,1,0,1.0,8724,False,False
19,2020-05-05,2,CE,Morrinhos,2308906,city,3,13.31322,0,0,0,0.0,22534,False,False
19,2020-05-05,6,CE,Mucambo,2309003,city,2,13.758,0,0,0,0.0,14537,False,False
19,2020-05-05,21,CE,Mulungu,2309102,city,4,36.95833,0,0,0,0.0,10823,False,False
19,2020-05-05,12,CE,Nova Olinda,2309201,city,6,38.54802,0,0,0,0.0,15565,False,False
19,2020-05-05,2,CE,Nova Russas,2309300,city,2,6.18659,1,1,1,0.5,32328,False,False
19,2020-05-05,31,CE,Novo Oriente,2309409,city,3,10.48694,0,1,1,0.3333,28607,False,False
19,2020-05-05,15,CE,Ocara,2309458,city,16,62.24954,0,1,0,0.0625,25703,False,False
19,2020-05-05,19,CE,Orós,2309508,city,2,9.33402,0,0,0,0.0,21427,False,False
19,2020-05-05,24,CE,Pacajus,2309607,city,49,67.86422,1,2,0,0.0408,72203,False,False
19,2020-05-05,31,CE,Pacatuba,2309706,city,75,89.89357,1,3,0,0.04,83432,False,False
19,2020-05-05,13,CE,Pacoti,2309805,city,5,40.77971,0,2,0,0.4,12261,False,False
19,2020-05-05,22,CE,Paracuru,2310209,city,7,19.95667,0,0,0,0.0,35076,False,False
19,2020-05-05,11,CE,Paraipaba,2310258,city,16,48.86391,1,0,0,0.0,32744,False,False
19,2020-05-05,2,CE,Parambu,2310308,city,4,12.68995,0,1,0,0.25,31521,False,False
19,2020-05-05,31,CE,Pedra Branca,2310506,city,15,34.67567,0,3,0,0.2,43258,False,False
19,2020-05-05,16,CE,Pentecoste,2310704,city,12,31.78724,0,2,0,0.1667,37751,False,False
19,2020-05-05,17,CE,Pereiro,2310803,city,4,24.52934,0,0,0,0.0,16307,False,False
19,2020-05-05,31,CE,Pindoretama,2310852,city,16,77.79453,1,3,1,0.1875,20567,False,False
19,2020-05-05,6,CE,Poranga,2311009,city,2,16.21271,0,0,0,0.0,12336,False,False
19,2020-05-05,20,CE,Porteiras,2311108,city,1,6.66844,0,0,0,0.0,14996,False,False
19,2020-05-05,17,CE,Potiretama,2311231,city,3,46.73625,0,0,0,0.0,6419,False,False
19,2020-05-05,21,CE,Quiterianópolis,2311264,city,5,23.71467,0,0,0,0.0,21084,False,False
19,2020-05-05,39,CE,Quixadá,2311306,city,54,61.55389,2,1,0,0.0185,87728,False,False
19,2020-05-05,12,CE,Quixelô,2311355,city,1,6.18123,0,0,0,0.0,16178,False,False
19,2020-05-05,31,CE,Quixeramobim,2311405,city,32,39.46622,2,1,0,0.0312,81082,False,False
19,2020-05-05,26,CE,Quixeré,2311504,city,5,22.57438,2,0,0,0.0,22149,False,False
19,2020-05-05,21,CE,Redenção,2311603,city,20,68.83971,0,1,0,0.05,29053,False,False
19,2020-05-05,20,CE,Reriutaba,2311702,city,4,21.63215,-1,0,0,0.0,18491,False,False
19,2020-05-05,26,CE,Russas,2311801,city,36,46.03934,0,2,0,0.0556,78194,False,False
19,2020-05-05,21,CE,Salitre,2311959,city,1,6.04084,0,1,0,1.0,16554,False,False
19,2020-05-05,30,CE,Santana do Acaraú,2312007,city,10,30.81474,0,0,0,0.0,32452,False,False
19,2020-05-05,36,CE,Santa Quitéria,2312205,city,11,25.1699,0,1,0,0.0909,43703,False,False
19,2020-05-05,12,CE,São Benedito,2312304,city,4,8.35021,0,0,0,0.0,47903,False,False
19,2020-05-05,20,CE,São Gonçalo do Amarante,2312403,city,47,97.06332,0,3,0,0.0638,48422,False,False
19,2020-05-05,15,CE,São João do Jaguaribe,2312502,city,1,13.08044,0,0,0,0.0,7645,False,False
19,2020-05-05,26,CE,São Luís do Curu,2312601,city,10,76.92308,0,1,0,0.1,13000,False,False
19,2020-05-05,30,CE,Senador Pompeu,2312700,city,6,23.5331,0,0,0,0.0,25496,False,False
19,2020-05-05,26,CE,Senador Sá,2312809,city,1,13.11819,0,0,0,0.0,7623,False,False
19,2020-05-05,49,CE,Sobral,2312908,city,170,81.36502,9,5,0,0.0294,208935,False,False
19,2020-05-05,13,CE,Solonópole,2313005,city,8,43.65859,0,1,0,0.125,18324,False,False
19,2020-05-05,26,CE,Tabuleiro do Norte,2313104,city,7,22.80353,0,1,1,0.1429,30697,False,False
19,2020-05-05,2,CE,Tamboril,2313203,city,2,7.61876,1,0,0,0.0,26251,False,False
19,2020-05-05,21,CE,Tauá,2313302,city,35,59.46414,1,2,1,0.0571,58859,False,False
19,2020-05-05,2,CE,Tejuçuoca,2313351,city,1,5.21186,0,0,0,0.0,19187,False,False
19,2020-05-05,35,CE,Tianguá,2313401,city,10,13.16725,0,2,0,0.2,75946,False,False
19,2020-05-05,23,CE,Trairi,2313500,city,13,23.24833,1,2,0,0.1538,55918,False,False
19,2020-05-05,19,CE,Tururu,2313559,city,5,30.72952,2,0,0,0.0,16271,False,False
19,2020-05-05,5,CE,Ubajara,2313609,city,1,2.87422,0,1,0,1.0,34792,False,False
19,2020-05-05,12,CE,Umirim,2313757,city,5,25.22068,1,2,0,0.4,19825,False,False
19,2020-05-05,14,CE,Uruburetama,2313807,city,10,45.76659,0,0,0,0.0,21850,False,False
19,2020-05-05,17,CE,Uruoca,2313906,city,3,21.6763,0,0,0,0.0,13840,False,False
19,2020-05-05,2,CE,Varjota,2313955,city,5,27.14441,1,0,0,0.0,18420,False,False
19,2020-05-05,27,CE,Várzea Alegre,2314003,city,6,14.73441,0,0,0,0.0,40721,False,False
19,2020-05-05,17,CE,Viçosa do Ceará,2314102,city,18,29.56199,0,1,0,0.0556,60889,False,False
19,2020-05-05,51,CE,,23,state,11470,125.6012,430,795,83,0.0693,9132078,False,False
19,2020-05-04,8,CE,Abaiara,2300101,city,0,,0,0,0,0.0,11737,False,False
19,2020-05-04,17,CE,Acarape,2300150,city,5,33.49186,1,1,0,0.2,14929,False,False
19,2020-05-04,18,CE,Acaraú,2300200,city,32,51.08475,1,1,0,0.0312,62641,False,False
19,2020-05-04,22,CE,Acopiara,2300309,city,8,14.74111,0,1,0,0.125,54270,False,False
19,2020-05-04,1,CE,Aiuaba,2300408,city,2,11.49491,2,0,0,0.0,17399,False,False
19,2020-05-04,16,CE,Alcântaras,2300507,city,13,110.97832,2,1,0,0.0769,11714,False,False
19,2020-05-04,12,CE,Alto Santo,2300705,city,6,34.99358,0,1,0,0.1667,17146,False,False
19,2020-05-04,29,CE,Amontada,2300754,city,6,13.80834,3,1,0,0.1667,43452,False,False
19,2020-05-04,5,CE,Antonina do Norte,2300804,city,1,13.59989,0,0,0,0.0,7353,False,False
19,2020-05-04,13,CE,Apuiarés,2300903,city,4,27.39726,2,0,0,0.0,14600,False,False
19,2020-05-04,50,CE,Aquiraz,2301000,city,84,104.64551,19,2,0,0.0238,80271,False,False
19,2020-05-04,30,CE,Aracati,2301109,city,21,28.17015,5,2,0,0.0952,74547,False,False
19,2020-05-04,20,CE,Aracoiaba,2301208,city,13,49.11406,1,0,0,0.0,26469,False,False
19,2020-05-04,13,CE,Ararendá,2301257,city,1,9.14495,0,1,0,1.0,10935,False,False
19,2020-05-04,16,CE,Araripe,2301307,city,1,4.62963,0,0,0,0.0,21600,False,False
19,2020-05-04,1,CE,Aratuba,2301406,city,2,16.88191,2,0,0,0.0,11847,False,False
19,2020-05-04,14,CE,Arneiroz,2301505,city,11,140.30612,2,0,0,0.0,7840,False,False
19,2020-05-04,1,CE,Assaré,2301604,city,1,4.2704,1,0,0,0.0,23417,False,False
19,2020-05-04,2,CE,Aurora,2301703,city,1,4.05614,0,1,0,1.0,24654,False,False
19,2020-05-04,16,CE,Banabuiú,2301851,city,8,43.96329,1,0,0,0.0,18197,False,False
19,2020-05-04,14,CE,Barbalha,2301901,city,6,9.87151,1,0,0,0.0,60781,False,False
19,2020-05-04,21,CE,Barreira,2301950,city,2,8.91862,1,0,0,0.0,22425,False,False
19,2020-05-04,24,CE,Barroquinha,2302057,city,7,46.61384,5,0,0,0.0,15017,False,False
19,2020-05-04,20,CE,Baturité,2302107,city,10,27.97203,2,1,0,0.1,35750,False,False
19,2020-05-04,36,CE,Beberibe,2302206,city,26,48.53191,8,2,0,0.0769,53573,False,False
19,2020-05-04,18,CE,Bela Cruz,2302305,city,18,55.22997,2,1,0,0.0556,32591,False,False
19,2020-05-04,11,CE,Boa Viagem,2302404,city,2,3.67175,1,0,0,0.0,54470,False,False
19,2020-05-04,11,CE,Brejo Santo,2302503,city,6,12.12685,3,0,0,0.0,49477,False,False
19,2020-05-04,20,CE,Camocim,2302602,city,3,4.71246,2,0,0,0.0,63661,False,False
19,2020-05-04,11,CE,Campos Sales,2302701,city,4,14.5847,1,0,0,0.0,27426,False,False
19,2020-05-04,32,CE,Canindé,2302800,city,37,48.05382,12,0,0,0.0,76997,False,False
19,2020-05-04,21,CE,Capistrano,2302909,city,4,22.55046,0,2,0,0.5,17738,False,False
19,2020-05-04,20,CE,Caridade,2303006,city,8,35.48144,2,1,0,0.125,22547,False,False
19,2020-05-04,11,CE,Cariré,2303105,city,5,27.10321,0,0,0,0.0,18448,False,False
19,2020-05-04,9,CE,Caririaçu,2303204,city,2,7.41702,1,0,0,0.0,26965,False,False
19,2020-05-04,30,CE,Cariús,2303303,city,1,5.34788,0,1,0,1.0,18699,False,False
19,2020-05-04,12,CE,Carnaubal,2303402,city,2,11.35976,1,0,0,0.0,17606,False,False
19,2020-05-04,28,CE,Cascavel,2303501,city,51,71.08707,28,2,0,0.0392,71743,False,False
19,2020-05-04,29,CE,Catarina,2303600,city,2,9.66277,1,0,0,0.0,20698,False,False
19,2020-05-04,38,CE,Caucaia,2303709,city,502,138.90426,195,17,0,0.0339,361400,False,False
19,2020-05-04,1,CE,Cedro,2303808,city,1,3.91282,1,0,0,0.0,25557,False,False
19,2020-05-04,1,CE,Chaval,2303907,city,1,7.65169,1,0,0,0.0,13069,False,False
19,2020-05-04,10,CE,Choró,2303931,city,6,44.37542,3,0,0,0.0,13521,False,False
19,2020-05-04,18,CE,Chorozinho,2303956,city,13,64.15318,6,1,0,0.0769,20264,False,False
19,2020-05-04,17,CE,Coreaú,2304004,city,17,73.47856,4,0,0,0.0,23136,False,False
19,2020-05-04,29,CE,Crateús,2304103,city,22,29.30442,6,2,0,0.0909,75074,False,False
19,2020-05-04,25,CE,Crato,2304202,city,17,12.8668,8,0,0,0.0,132123,False,False
19,2020-05-04,29,CE,Croatá,2304236,city,1,5.53618,0,0,0,0.0,18063,False,False
19,2020-05-04,6,CE,Cruz,2304251,city,5,20.13936,2,0,0,0.0,24827,False,False
19,2020-05-04,10,CE,Deputado Irapuan Pinheiro,2304269,city,3,31.16883,1,0,0,0.0,9625,False,False
19,2020-05-04,12,CE,Ererê,2304277,city,2,27.7855,0,0,0,0.0,7198,False,False
19,2020-05-04,34,CE,Eusébio,2304285,city,107,199.55985,29,7,0,0.0654,53618,False,False
19,2020-05-04,32,CE,Farias Brito,2304301,city,2,10.28278,1,1,0,0.5,19450,False,False
19,2020-05-04,24,CE,Forquilha,2304350,city,5,20.6458,3,0,0,0.0,24218,False,False
19,2020-05-04,50,CE,Fortaleza,2304400,city,8198,307.11688,1781,553,25,0.0675,2669342,False,False
19,2020-05-04,46,CE,Fortim,2304459,city,1,6.06796,0,0,0,0.0,16480,False,False
19,2020-05-04,8,CE,Frecheirinha,2304509,city,2,14.21262,0,0,0,0.0,14072,False,False
19,2020-05-04,6,CE,General Sampaio,2304608,city,2,26.25361,0,0,0,0.0,7618,False,False
19,2020-05-04,22,CE,Graça,2304657,city,7,48.61449,2,0,0,0.0,14399,False,False
19,2020-05-04,20,CE,Granja,2304707,city,7,12.78586,1,0,0,0.0,54748,False,False
19,2020-05-04,17,CE,Groaíras,2304905,city,8,72.28045,1,0,0,0.0,11068,False,False
19,2020-05-04,18,CE,Guaiúba,2304954,city,16,61.38735,12,0,0,0.0,26064,False,False
19,2020-05-04,29,CE,Guaraciaba do Norte,2305001,city,5,12.30254,0,0,0,0.0,40642,False,False
19,2020-05-04,5,CE,Guaramiranga,2305100,city,4,77.02677,0,0,0,0.0,5193,False,False
19,2020-05-04,16,CE,Hidrolândia,2305209,city,2,10.01101,0,0,0,0.0,19978,False,False
19,2020-05-04,31,CE,Horizonte,2305233,city,69,102.46967,29,2,0,0.029,67337,False,False
19,2020-05-04,18,CE,Ibaretama,2305266,city,1,7.48895,0,1,0,1.0,13353,False,False
19,2020-05-04,5,CE,Ibiapina,2305308,city,1,4.00048,0,0,0,0.0,24997,False,False
19,2020-05-04,16,CE,Ibicuitinga,2305332,city,11,87.82435,7,1,0,0.0909,12525,False,False
19,2020-05-04,27,CE,Icapuí,2305357,city,8,40.13244,0,0,0,0.0,19934,False,False
19,2020-05-04,33,CE,Icó,2305407,city,6,8.82119,0,0,0,0.0,68018,False,False
19,2020-05-04,30,CE,Iguatu,2305506,city,33,32.19575,3,6,1,0.1818,102498,False,False
19,2020-05-04,47,CE,Importados/Indefinidos,,city,89,,38,2,0,0.0225,,False,False
19,2020-05-04,25,CE,Independência,2305605,city,4,15.28001,1,1,0,0.25,26178,False,False
19,2020-05-04,32,CE,Ipaporanga,2305654,city,4,34.50358,2,0,0,0.0,11593,False,False
19,2020-05-04,13,CE,Ipaumirim,2305704,city,2,16.0475,1,0,0,0.0,12463,False,False
19,2020-05-04,8,CE,Ipu,2305803,city,3,7.14898,1,0,0,0.0,41964,False,False
19,2020-05-04,30,CE,Ipueiras,2305902,city,6,15.7208,1,1,0,0.1667,38166,False,False
19,2020-05-04,12,CE,Iracema,2306009,city,4,27.9779,1,0,0,0.0,14297,False,False
19,2020-05-04,9,CE,Irauçuba,2306108,city,2,8.27952,1,0,0,0.0,24156,False,False
19,2020-05-04,27,CE,Itaiçaba,2306207,city,1,12.77629,0,0,0,0.0,7827,False,False
19,2020-05-04,37,CE,Itaitinga,2306256,city,68,179.0416,18,4,1,0.0588,37980,False,False
19,2020-05-04,33,CE,Itapajé,2306306,city,2,3.79687,0,0,0,0.0,52675,False,False
19,2020-05-04,33,CE,Itapipoca,2306405,city,87,67.25521,28,5,1,0.0575,129358,False,False
19,2020-05-04,18,CE,Itapiúna,2306504,city,7,34.34403,1,1,1,0.1429,20382,False,False
19,2020-05-04,24,CE,Itarema,2306553,city,8,19.12686,3,0,0,0.0,41826,False,False
19,2020-05-04,13,CE,Itatira,2306603,city,8,36.95662,5,1,0,0.125,21647,False,False
19,2020-05-04,15,CE,Jaguaretama,2306702,city,7,38.54201,0,0,0,0.0,18162,False,False
19,2020-05-04,9,CE,Jaguaribara,2306801,city,9,78.94044,3,0,0,0.0,11401,False,False
19,2020-05-04,33,CE,Jaguaribe,2306900,city,14,40.36676,1,2,0,0.1429,34682,False,False
19,2020-05-04,17,CE,Jaguaruana,2307007,city,6,17.80151,3,0,0,0.0,33705,False,False
19,2020-05-04,16,CE,Jardim,2307106,city,1,3.67999,0,0,0,0.0,27174,False,False
19,2020-05-04,46,CE,Juazeiro do Norte,2307304,city,20,7.29376,8,1,0,0.05,274207,False,False
19,2020-05-04,20,CE,Jucás,2307403,city,4,16.1076,0,0,0,0.0,24833,False,False
19,2020-05-04,29,CE,Lavras da Mangabeira,2307502,city,5,15.86899,4,0,0,0.0,31508,False,False
19,2020-05-04,30,CE,Limoeiro do Norte,2307601,city,24,40.30904,4,2,0,0.0833,59540,False,False
19,2020-05-04,7,CE,Madalena,2307635,city,3,15.23539,0,0,0,0.0,19691,False,False
19,2020-05-04,37,CE,Maracanaú,2307650,city,220,96.5395,56,20,2,0.0909,227886,False,False
19,2020-05-04,39,CE,Maranguape,2307700,city,110,85.28586,37,11,1,0.1,128978,False,False
19,2020-05-04,10,CE,Marco,2307809,city,2,7.30967,0,0,0,0.0,27361,False,False
19,2020-05-04,9,CE,Martinópole,2307908,city,0,,0,0,0,0.0,11233,False,False
19,2020-05-04,20,CE,Massapê,2308005,city,12,30.97813,4,1,0,0.0833,38737,False,False
19,2020-05-04,42,CE,Mauriti,2308104,city,4,8.33994,1,1,0,0.25,47962,False,False
19,2020-05-04,6,CE,Meruoca,2308203,city,2,13.28286,1,0,0,0.0,15057,False,False
19,2020-05-04,16,CE,Milagres,2308302,city,2,7.26956,0,0,0,0.0,27512,False,False
19,2020-05-04,5,CE,Milhã,2308351,city,2,15.20334,0,0,0,0.0,13155,False,False
19,2020-05-04,9,CE,Miraíma,2308377,city,1,7.23694,0,1,0,1.0,13818,False,False
19,2020-05-04,8,CE,Missão Velha,2308401,city,2,5.65083,1,0,0,0.0,35393,False,False
19,2020-05-04,27,CE,Mombaça,2308500,city,11,25.11588,5,1,0,0.0909,43797,False,False
19,2020-05-04,5,CE,Monsenhor Tabosa,2308609,city,5,29.01242,1,1,0,0.2,17234,False,False
19,2020-05-04,10,CE,Morada Nova,2308708,city,9,14.54193,4,0,0,0.0,61890,False,False
19,2020-05-04,2,CE,Moraújo,2308807,city,1,11.46263,0,1,0,1.0,8724,False,False
19,2020-05-04,1,CE,Morrinhos,2308906,city,3,13.31322,3,0,0,0.0,22534,False,False
19,2020-05-04,5,CE,Mucambo,2309003,city,2,13.758,1,0,0,0.0,14537,False,False
19,2020-05-04,20,CE,Mulungu,2309102,city,4,36.95833,0,0,0,0.0,10823,False,False
19,2020-05-04,11,CE,Nova Olinda,2309201,city,6,38.54802,0,0,0,0.0,15565,False,False
19,2020-05-04,1,CE,Nova Russas,2309300,city,1,3.09329,1,0,0,0.0,32328,False,False
19,2020-05-04,30,CE,Novo Oriente,2309409,city,3,10.48694,1,0,0,0.0,28607,False,False
19,2020-05-04,14,CE,Ocara,2309458,city,16,62.24954,5,1,0,0.0625,25703,False,False
19,2020-05-04,18,CE,Orós,2309508,city,2,9.33402,1,0,0,0.0,21427,False,False
19,2020-05-04,23,CE,Pacajus,2309607,city,48,66.47923,24,2,0,0.0417,72203,False,False
19,2020-05-04,30,CE,Pacatuba,2309706,city,74,88.69499,25,3,0,0.0405,83432,False,False
19,2020-05-04,12,CE,Pacoti,2309805,city,5,40.77971,1,2,0,0.4,12261,False,False
19,2020-05-04,21,CE,Paracuru,2310209,city,7,19.95667,3,0,0,0.0,35076,False,False
19,2020-05-04,10,CE,Paraipaba,2310258,city,15,45.80992,0,0,0,0.0,32744,False,False
19,2020-05-04,1,CE,Parambu,2310308,city,4,12.68995,4,1,1,0.25,31521,False,False
19,2020-05-04,30,CE,Pedra Branca,2310506,city,15,34.67567,1,3,1,0.2,43258,False,False
19,2020-05-04,15,CE,Pentecoste,2310704,city,12,31.78724,4,2,0,0.1667,37751,False,False
19,2020-05-04,16,CE,Pereiro,2310803,city,4,24.52934,0,0,0,0.0,16307,False,False
19,2020-05-04,30,CE,Pindoretama,2310852,city,15,72.93237,4,2,0,0.1333,20567,False,False
19,2020-05-04,5,CE,Poranga,2311009,city,2,16.21271,0,0,0,0.0,12336,False,False
19,2020-05-04,19,CE,Porteiras,2311108,city,1,6.66844,0,0,0,0.0,14996,False,False
19,2020-05-04,16,CE,Potiretama,2311231,city,3,46.73625,0,0,0,0.0,6419,False,False
19,2020-05-04,20,CE,Quiterianópolis,2311264,city,5,23.71467,4,0,0,0.0,21084,False,False
19,2020-05-04,38,CE,Quixadá,2311306,city,52,59.27412,22,1,0,0.0192,87728,False,False
19,2020-05-04,11,CE,Quixelô,2311355,city,1,6.18123,0,0,0,0.0,16178,False,False
19,2020-05-04,30,CE,Quixeramobim,2311405,city,30,36.99958,5,1,0,0.0333,81082,False,False
19,2020-05-04,25,CE,Quixeré,2311504,city,3,13.54463,0,0,0,0.0,22149,False,False
19,2020-05-04,20,CE,Redenção,2311603,city,20,68.83971,10,1,0,0.05,29053,False,False
19,2020-05-04,19,CE,Reriutaba,2311702,city,5,27.04018,1,0,0,0.0,18491,False,False
19,2020-05-04,25,CE,Russas,2311801,city,36,46.03934,13,2,0,0.0556,78194,False,False
19,2020-05-04,20,CE,Salitre,2311959,city,1,6.04084,0,1,0,1.0,16554,False,False
19,2020-05-04,29,CE,Santana do Acaraú,2312007,city,10,30.81474,5,0,0,0.0,32452,False,False
19,2020-05-04,35,CE,Santa Quitéria,2312205,city,11,25.1699,3,1,0,0.0909,43703,False,False
19,2020-05-04,11,CE,São Benedito,2312304,city,4,8.35021,0,0,0,0.0,47903,False,False
19,2020-05-04,19,CE,São Gonçalo do Amarante,2312403,city,47,97.06332,6,3,0,0.0638,48422,False,False
19,2020-05-04,14,CE,São João do Jaguaribe,2312502,city,1,13.08044,0,0,0,0.0,7645,False,False
19,2020-05-04,25,CE,São Luís do Curu,2312601,city,10,76.92308,5,1,0,0.1,13000,False,False
19,2020-05-04,29,CE,Senador Pompeu,2312700,city,6,23.5331,2,0,0,0.0,25496,False,False
19,2020-05-04,25,CE,Senador Sá,2312809,city,1,13.11819,0,0,0,0.0,7623,False,False
19,2020-05-04,48,CE,Sobral,2312908,city,161,77.05746,19,5,-1,0.0311,208935,False,False
19,2020-05-04,12,CE,Solonópole,2313005,city,8,43.65859,2,1,0,0.125,18324,False,False
19,2020-05-04,25,CE,Tabuleiro do Norte,2313104,city,7,22.80353,1,0,0,0.0,30697,False,False
19,2020-05-04,1,CE,Tamboril,2313203,city,1,3.80938,1,0,0,0.0,26251,False,False
19,2020-05-04,20,CE,Tauá,2313302,city,34,57.76517,15,1,1,0.0294,58859,False,False
19,2020-05-04,1,CE,Tejuçuoca,2313351,city,1,5.21186,1,0,0,0.0,19187,False,False
19,2020-05-04,34,CE,Tianguá,2313401,city,10,13.16725,3,2,0,0.2,75946,False,False
19,2020-05-04,22,CE,Trairi,2313500,city,12,21.45999,4,2,1,0.1667,55918,False,False
19,2020-05-04,18,CE,Tururu,2313559,city,3,18.43771,2,0,0,0.0,16271,False,False
19,2020-05-04,4,CE,Ubajara,2313609,city,1,2.87422,0,1,0,1.0,34792,False,False
